Time,Orbital_Velocity,Altitude,Body,Apoapsis,Periapsis
823.97,1949.308900284659,2444828029.09,Jool,0.0,1087129927.93
824.98,1953.8253169536893,2444826252.23,Jool,0.0,1087129928.22
826.0,1958.1476320468355,2444824510.21,Jool,0.0,1087129928.54
827.01,1962.1295172548466,2444822733.36,Jool,0.0,1087129928.83
828.02,1965.6258365406534,2444820991.34,Jool,0.0,1087129929.13
829.04,1968.5596730459818,2444819214.48,Jool,0.0,1087129929.49
830.05,1970.9579851400374,2444817437.63,Jool,0.0,1087129929.75
831.06,1972.8564522759693,2444815695.61,Jool,0.0,1087129929.88
832.1,1974.290753906927,2444813883.91,Jool,0.0,1087129930.06
833.11,1975.2965694860586,2444812141.9,Jool,0.0,1087129930.19
834.13,1975.9095784665135,2444810330.2,Jool,0.0,1087129930.37
835.18,1976.1654603014401,2444808483.67,Jool,0.0,1087129930.4
836.21,1976.0998944439878,2444806706.81,Jool,0.0,1087129930.41
837.23,1975.7485603473053,2444804929.96,Jool,0.0,1087129930.29
838.25,1975.1471374645416,2444803153.11,Jool,0.0,1087129930.23
839.31,1974.3313052488459,2444801341.41,Jool,0.0,1087129930.22
840.35,1973.3367431533663,2444799458.1,Jool,0.0,1087129930.21
841.39,1972.1991306312525,2352886831.67,Jool,0.0,1087129930.21
842.43,1970.954147135653,2175332115.37,Jool,0.0,1087129930.21
843.47,1969.6374721197171,1995780173.93,Jool,0.0,1087129930.21
844.53,1968.2847850365933,1832073790.5,Jool,0.0,1087129930.21
845.54,1966.9317653394307,1675849073.25,Jool,0.0,1087129930.21
846.55,1965.614092481378,1529488246.38,Jool,0.0,1087129930.21
847.61,1964.367443855257,1391296746.18,Jool,0.0,1087129930.21
848.67,1963.2253880646713,1271984354.29,Jool,0.0,1087129930.21
849.71,1962.2154080958328,1180493633.45,Jool,0.0,1087129930.21
850.75,1961.3638956750353,1115919540.1,Jool,0.0,1087129930.21
851.81,1960.6972425285733,1088709263.25,Jool,0.0,1087129930.21
852.87,1960.2418403827394,1087226419.99,Jool,0.0,1087129930.21
853.91,1960.0240809638276,1087226392.75,Jool,0.0,1087129930.21
854.95,1960.0703559981316,1087226364.99,Jool,0.0,1087129930.21
856.01,1960.4070572119454,1087226337.75,Jool,0.0,1087129930.21
857.05,1961.060576331562,1087226310.0,Jool,0.0,1087129930.21
858.08,1962.0573050832754,1087226257.74,Jool,0.0,1087129930.21
859.09,1963.4236351933794,1087226030.37,Jool,0.0,1087129930.21
860.1,1965.1859583881674,1087225763.91,Jool,0.0,1087129930.21
861.12,1967.3706663939333,1087225497.82,Jool,0.0,1087129930.21
862.14,1970.0041509369705,1087225234.59,Jool,0.0,1087129930.21
863.16,1973.1128037435728,1087225123.15,Jool,0.0,1087129930.21
864.17,1976.723016540034,1087225097.15,Jool,0.0,1087129907.57
865.21,1980.8611810526477,1087225069.81,Jool,0.0,1087129728.73
866.25,1985.5536890077076,1087225043.3,Jool,0.0,1087129494.82
867.31,1990.8269321315072,1087225017.09,Jool,0.0,1087129323.08
868.35,1996.6856745785192,1087224991.19,Jool,0.0,1087129211.52
869.39,2003.010311809551,1087224965.62,Jool,0.0,1087129042.26
870.44,2009.636871077403,1087224939.88,Jool,0.0,1087128798.43
871.46,2016.4013247941148,1087224915.89,Jool,0.0,1087128564.27
872.47,2023.1396453717227,1087224891.73,Jool,0.0,1087128369.79
873.5,2029.687805222266,1087224867.88,Jool,0.0,1087128197.56
874.52,2035.8817767577825,1087224844.35,Jool,0.0,1087127983.32
875.56,2041.5575323903108,1087224820.68,Jool,0.0,1087127701.2
876.58,2046.5510445318898,1087224797.34,Jool,0.0,1087127388.18
877.64,2050.6982855945557,1087224773.89,Jool,0.0,1087127081.66
878.7,2053.835227990349,1087224751.22,Jool,0.0,1087126804.8
879.74,2055.797844131306,1087224728.89,Jool,0.0,1087126523.48
880.78,2056.422106429467,1087224706.48,Jool,0.0,1087126190.07
881.84,2055.543987296868,1087224684.43,Jool,0.0,1087125803.24
882.86,2052.999459145549,1087224663.54,Jool,0.0,1087125390.25
883.89,2048.624494387547,1087224642.99,Jool,0.0,1087124977.08
884.9,2042.2550654349016,1087224622.77,Jool,0.0,1087124571.16
885.93,2033.7271446996488,1087224602.9,Jool,0.0,1087124136.5
886.98,2022.8767045938293,1087224582.99,Jool,0.0,1087123642.85
888.03,2009.5570859740296,1087224563.07,Jool,0.0,1087123080.14
889.04,1993.8362568707385,1087224544.49,Jool,0.0,1087123022.4
890.05,1975.9269434337616,1087224525.53,Jool,0.0,1087123022.4
891.06,1956.044583408932,1087224506.95,Jool,0.0,1087123022.4
892.08,1934.404614542092,1087224488.44,Jool,0.0,1087122988.03
893.08,1911.2224745790747,1087224469.6,Jool,0.0,1087122695.96
894.1,1886.713601265717,1087224450.92,Jool,0.0,1087122363.74
895.12,1861.0934323478548,1087224432.41,Jool,0.0,1087122092.43
896.14,1834.5774055713218,1087224414.43,Jool,0.0,1087121848.58
897.14,1807.3809586819602,1087224396.26,Jool,0.0,1087121535.26
898.16,1779.7195294256032,1087224378.25,Jool,0.0,1087121178.49
899.18,1751.8085555480875,1087224360.76,Jool,0.0,1087120871.82
900.18,1723.863474795249,1087224343.1,Jool,0.0,1087120561.08
901.21,1696.0997249129218,1087224325.61,Jool,0.0,1087120190.52
902.22,1668.7327436469477,1087224308.63,Jool,0.0,1087119798.25
903.22,1641.9779687431599,1087224291.81,Jool,0.0,1087119426.11
904.22,1616.0508379473952,1087224274.83,Jool,0.0,1087119046.31
905.24,1591.166789005487,1087224258.03,Jool,0.0,1087118621.52
906.26,1567.5412596632773,1087224241.72,Jool,0.0,1087118172.63
907.27,1545.3857893745962,1087224225.59,Jool,0.0,1087117725.65
908.27,1524.7768529933214,1087224209.31,Jool,0.0,1087117263.03
909.29,1505.6244521829287,1087224193.2,Jool,0.0,1087116762.0
910.31,1487.8283223890267,1087224177.27,Jool,0.0,1087116225.46
911.33,1471.2881990572275,1087224161.53,Jool,0.0,1087115676.48
912.34,1455.9038176331396,1087224146.26,Jool,0.0,1087115121.88
913.35,1441.5749135623719,1087224130.87,Jool,0.0,1087114517.47
914.37,1428.2012222905344,1087224115.66,Jool,0.0,1087113873.5
915.38,1415.6824792632347,1087224100.64,Jool,0.0,1087113204.12
916.41,1403.918419926085,1087224085.79,Jool,0.0,1087112505.55
917.42,1392.8087797246944,1087224071.42,Jool,0.0,1087111776.54
918.43,1382.2532941046709,1087224056.94,Jool,0.0,1087110985.84
919.45,1372.1516985116248,1087224049.07,Jool,0.0,1087110534.49
920.45,1362.4037283911648,1087224049.07,Jool,0.0,1087110534.49
921.46,1352.9091191889017,1087224047.95,Jool,0.0,1087110469.06
922.48,1343.5676063504447,1087224033.77,Jool,0.0,1087109611.33
923.49,1334.2789253214028,1087224019.78,Jool,0.0,1087108700.16
924.51,1324.9428115473845,1087224006.24,Jool,0.0,1087107746.56
925.52,1315.4590004740014,1087223992.63,Jool,0.0,1087106713.55
926.53,1305.7273571114347,1087223979.2,Jool,0.0,1087105617.05
927.56,1295.6790603891232,1087223965.96,Jool,0.0,1087104445.31
928.57,1285.3171452876265,1087223953.16,Jool,0.0,1087103213.6
929.58,1274.6546855578908,1087223940.3,Jool,0.0,1087101868.8
930.59,1263.704754950866,1087223927.88,Jool,0.0,1087100456.16
931.6,1252.4804272174986,1087223915.64,Jool,0.0,1087098935.84
932.6,1240.9947761087358,1087223903.36,Jool,0.0,1087097260.33
933.62,1229.2608753755246,1087223891.27,Jool,0.0,1087095447.62
934.64,1217.291798768812,1087223879.37,Jool,0.0,1087093480.88
935.66,1205.1006200395475,1087223867.67,Jool,0.0,1087091337.36
936.7,1192.7004129386776,1087223855.95,Jool,0.0,1087088945.16
937.72,1180.1042512171493,1087223844.87,Jool,0.0,1087086422.38
938.72,1167.3252086259106,1087223833.77,Jool,0.0,1087083590.65
939.74,1154.3763589159075,1087223822.87,Jool,0.0,1087080455.84
940.75,1141.2707758380898,1087223812.38,Jool,0.0,1087077040.91
941.76,1128.0215331434038,1087223801.88,Jool,0.0,1087073150.52
942.78,1114.6417045827966,1087223791.59,Jool,0.0,1087068773.4
943.8,1101.1443639072165,1087223781.5,Jool,0.0,1087063814.08
944.81,1087.5425848676089,1087223771.61,Jool,0.0,1087058152.32
945.84,1073.8494412149241,1087223761.94,Jool,0.0,1087051631.47
946.86,1060.0755380427474,1087223752.66,Jool,354353601017.18,1087044204.25
947.86,1046.2203455927843,1087223743.39,Jool,21904848462.91,1087035300.47
948.87,1032.280196140364,1087223734.34,Jool,10890672295.45,1087024675.68
949.9,1018.2514217822448,1087223725.68,Jool,7108370592.08,1087012066.86
950.9,1004.1303546151784,1087223717.04,Jool,5139086516.19,1086996189.08
951.92,989.9133267359193,1087223708.63,Jool,3951313145.17,1086976063.74
952.93,975.5966702412217,1087223700.43,Jool,3157515566.09,1086949749.45
953.96,961.1767172278377,1087223692.44,Jool,2590074620.2,1086913913.62
954.98,946.649799792525,1087223684.67,Jool,2164678896.62,1086862310.01
956.0,932.0122500320358,1087223677.12,Jool,1834298026.38,1086781713.88
957.02,917.2604000431245,1087223669.8,Jool,1570650798.71,1086638419.04
958.04,902.390581922545,1087223662.69,Jool,1355794078.26,1086313766.8
959.06,887.39912776705,1087223655.8,Jool,1178573532.36,1084899013.07
960.08,872.2823696733966,1087223649.14,Jool,1090106341.69,1022914198.32
961.09,857.0366397383374,1087223642.83,Jool,1088088662.25,899015025.18
962.1,841.6582700586266,1087223636.62,Jool,1087702374.99,788655272.49
963.11,826.1435927310182,1087223630.63,Jool,1087542144.41,692651109.86
964.13,810.4889398522647,1087223624.99,Jool,1087455991.97,610171994.43
965.14,794.6906435191232,1087223619.46,Jool,1087400538.53,536021058.02
966.16,778.7460774703563,1087223614.16,Jool,1087362582.93,470417670.69
967.17,762.6623128660286,1087223609.1,Jool,1087335037.31,412126761.45
968.19,746.4516948548123,1087223604.27,Jool,1087314189.26,360149562.14
969.22,730.1266212890883,1087223599.68,Jool,1087297908.19,313671173.75
970.23,713.6994900212435,1087223595.33,Jool,1087284886.06,272021461.69
971.26,697.1826989036592,1087223591.22,Jool,1087274273.58,234645411.56
972.27,680.5886457887185,1087223587.35,Jool,1087265494.24,201080651.51
973.29,663.9297285288028,1087223583.8,Jool,1087258276.02,171500243.4
974.3,647.2183449762986,1087223580.42,Jool,1087252043.37,144400394.09
975.32,630.4668929835874,1087223577.28,Jool,1087247914.93,125599165.58
976.34,613.6877704030524,1087223574.22,Jool,1087247914.93,125599165.6
977.35,596.8933750870764,1087223571.21,Jool,1087247914.93,125599165.62
978.36,580.0961048880409,1087223567.73,Jool,1087247914.93,125599165.62
979.38,563.3083576583326,1087223427.66,Jool,1087247914.93,125599165.62
980.39,546.5425312503331,1087222413.06,Jool,1087247914.93,125599165.62
981.41,529.8110235164252,1087210505.71,Jool,1087247914.93,125599165.62
982.43,513.1262323089918,1087164441.92,Jool,1087247914.93,125599165.62
983.46,496.5005554804147,1087098007.6,Jool,1087247914.93,125599165.62
984.47,479.9463908830803,1086479984.73,Jool,1087247914.93,125599165.62
985.5,463.47700434701346,1083864940.88,Jool,1087247914.93,125599165.62
986.5,447.12562518808295,1079272906.65,Jool,1087247914.93,125599165.62
987.52,430.9454462079898,1072724908.8,Jool,1087247914.93,125599165.62
988.53,414.99052818608186,1064386730.9,Jool,1087247914.93,125599165.62
989.54,399.3149319017068,1053898164.42,Jool,1087247914.93,125599165.62
990.56,383.97271813421236,1041372323.43,Jool,1087247914.93,125599165.62
991.58,369.01794766294654,1026767239.14,Jool,1087247914.93,125599165.62
992.6,354.50468126725684,1010381335.19,Jool,1087247914.93,125599165.62
993.6,340.4869797264913,991500106.03,Jool,1087247914.93,125599165.62
994.61,327.01890381999755,970359401.04,Jool,1087247914.93,125599165.62
995.63,314.1545143271207,947359486.67,Jool,1087247914.93,125599165.62
996.64,301.94787202721403,921484257.86,Jool,1087247914.93,125599165.62
997.66,290.4530376996226,893055793.95,Jool,1087247914.93,125599165.62
998.67,279.72407212369404,861938948.15,Jool,1087247914.93,125599165.62
999.7,269.81503607877625,827973731.14,Jool,1087247914.93,125599165.62
1000.71,260.779990344217,791725739.41,Jool,1087247914.93,125599165.62
1001.72,252.672995699364,751520437.74,Jool,1087247914.93,125599165.62
1002.73,245.54811292356516,707776159.1,Jool,1087247914.93,125599165.62
1003.75,239.45940279616815,660154571.65,Jool,1087247914.93,125599165.62
1004.77,234.46112606700382,609298670.28,Jool,1087247914.93,125599165.62
1005.77,230.6275542598675,552658047.83,Jool,1087247914.93,125599165.62
1006.8,228.06975323394641,490545647.49,Jool,1087247914.93,125599165.62
1007.81,226.90274108730492,422139616.6,Jool,1087247914.93,125599165.62
1008.83,227.24153591800732,346514829.52,Jool,1087247914.93,125599165.62
1009.85,229.20115582411802,265841968.82,Jool,1087247914.93,125599165.62
1010.88,232.8966189037013,241705288.81,Jool,1087247914.93,125599165.62
1011.9,238.44294325482153,241704412.49,Jool,1087247914.93,125599165.62
1012.91,245.95514697554302,241703553.34,Jool,1087247914.92,125599165.62
1013.92,255.54824816393014,241702694.2,Jool,1087247914.92,125599165.62
1014.93,267.3372649180499,241701817.88,Jool,1087247914.91,125599165.62
1015.96,281.43721533596175,241700941.55,Jool,1087247914.91,125599165.62
1016.97,297.9631175157323,241700082.41,Jool,1087247914.92,125599165.62
1017.98,317.02998955542563,241699206.08,Jool,1087247914.91,125599165.61
1018.99,338.75284955310644,241698346.94,Jool,1087247914.91,125599165.61
1020.0,363.2467156068388,241697470.61,Jool,1087247914.91,125599165.61
1021.01,390.6266058146872,241696611.47,Jool,1087247914.91,125599165.61
1022.02,421.0075382747159,241695752.32,Jool,1087247914.91,125599165.61
1023.03,454.5045310849893,241694876.0,Jool,1087247914.91,125599165.61
1024.04,491.2325966703238,241693999.67,Jool,1087247914.9,125599165.61
1025.05,531.2070571451337,241693123.34,Jool,1087247914.9,125599165.61
1026.07,574.0894906034862,241692264.2,Jool,1087247914.9,125599165.61
1027.07,619.463048161832,241691387.87,Jool,1087247914.9,125599165.61
1028.1,666.9108809366138,241690511.54,Jool,1087247914.9,125599165.61
1029.11,716.0161400442738,241689635.21,Jool,1087247914.9,125599165.61
1030.14,766.3619766012546,241688758.88,Jool,1087247914.9,125599165.61
1031.15,817.5315417239984,241687899.73,Jool,1087247914.9,125599165.61
1032.16,869.107986528948,241687023.4,Jool,1087247914.9,125599165.61
1033.18,920.6744621325458,241686147.07,Jool,1087247914.9,125599165.61
1034.2,971.814119651245,241685270.74,Jool,1087247914.72,125599165.61
1035.22,1022.1101102014665,241684394.41,Jool,1087247913.4,125599165.57
1036.23,1071.1455848996634,241683535.27,Jool,1087247911.58,125599165.51
1037.24,1118.5036948622783,241682658.93,Jool,1087247911.77,125599165.53
1038.26,1163.7675912057534,241681782.6,Jool,1087247912.37,125599165.51
1039.28,1206.5204250465317,241680906.27,Jool,1087247910.9,125599165.46
1040.29,1246.3453475010551,241680047.12,Jool,1087247909.97,125599165.54
1041.3,1282.8255096857667,241679187.97,Jool,1087247909.36,125599165.59
1042.3,1315.5440627171088,241678311.64,Jool,1087247908.2,125599165.53
1043.32,1344.0841577115232,241677435.31,Jool,1087247906.31,125599165.5
1044.33,1368.0939193678917,241676576.16,Jool,1087247905.43,125599165.48
1045.34,1387.6865437912852,241675699.83,Jool,1087247905.57,125599165.48
1046.35,1403.1778990710623,241674823.5,Jool,1087247905.69,125599165.48
1047.38,1414.884691872828,241673947.16,Jool,1087247905.73,125599165.48
1048.4,1423.123628862186,241673070.83,Jool,1087247905.79,125599165.48
1049.41,1428.2114167047412,241672194.49,Jool,1087247905.79,125599165.49
1050.44,1430.464762066098,241671318.16,Jool,1087247905.86,125599165.49
1051.45,1430.200371611861,241670459.01,Jool,1087247905.91,125599165.49
1052.46,1427.734952007635,241669582.67,Jool,1087247905.89,125599165.49
1053.48,1423.385209919023,241668706.34,Jool,1087247905.89,125599165.49
1054.5,1417.4678520116317,241667830.0,Jool,1087247905.78,125599165.48
1055.51,1410.2995849510648,241666970.85,Jool,1087247905.75,125599165.48
1056.52,1402.1971154029272,241666111.7,Jool,1087247905.72,125599165.48
1057.52,1393.4771500328227,241665252.55,Jool,1087247905.7,125599165.48
1058.52,1384.456395506356,241664376.21,Jool,1087247905.69,125599165.48
1059.54,1375.4515584891326,241663499.87,Jool,1087247905.72,125599165.48
1060.56,1366.7793456467557,241662640.72,Jool,1087247905.75,125599165.49
1061.57,1358.7564636448305,241661764.38,Jool,1087247905.76,125599165.49
1062.58,1351.6996191489616,241660905.23,Jool,1087247905.8,125599165.49
1063.58,1345.9111541885266,241660028.89,Jool,1087247905.79,125599165.49
1064.6,1341.4604791668319,241659169.74,Jool,1087247905.79,125599165.49
1065.6,1338.2280202019792,241658310.58,Jool,1087247905.79,125599165.49
1066.6,1336.0887488671506,241657434.25,Jool,1087247905.79,125599165.49
1067.62,1334.9176367355271,241656557.91,Jool,1087247905.81,125599165.49
1068.63,1334.589655380292,241655698.75,Jool,1087247905.83,125599165.49
1069.64,1334.979776374626,241654822.41,Jool,1087247905.81,125599165.49
1070.66,1335.9629712917115,241653946.08,Jool,1087247905.79,125599165.49
1071.68,1337.4142117047302,241653757.06,Jool,1087247905.78,125599165.49
1072.69,1339.2084691868645,241653757.06,Jool,1087247905.78,125599165.49
1073.69,1341.2207153112956,241653757.06,Jool,1087247905.78,125599165.49
1074.69,1343.3259216512058,241653035.37,Jool,1087247905.77,125599165.49
1075.71,1345.3990597797767,241652159.03,Jool,1087247905.77,125599165.49
1076.72,1347.3151012701903,241651282.69,Jool,1087247905.77,125599165.49
1077.75,1348.9490176956288,241650406.35,Jool,1087247905.76,125599165.49
1078.76,1350.1757806292733,241649547.19,Jool,1087247905.76,125599165.49
1079.77,1350.870361644306,241648670.85,Jool,1087247905.77,125599165.49
1080.78,1350.9077323139097,241647811.7,Jool,1087247905.76,125599165.49
1081.78,1350.1628642112653,241646935.35,Jool,1087247905.76,125599165.49
1082.8,1348.5129323350775,241646059.01,Jool,1087247905.76,125599165.49
1083.83,1345.9527412022635,241645182.67,Jool,1087247905.76,125599165.49
1084.84,1342.6514999930555,241644323.51,Jool,1087247905.76,125599165.49
1085.85,1338.7925313741964,238537071.11,Jool,1087247905.76,125599165.49
1086.86,1334.55915801243,230027479.96,Jool,1087247905.76,125599165.49
1087.87,1330.1347025744997,221247568.75,Jool,1087247905.76,125599165.49
1088.89,1325.702487727148,212487324.09,Jool,1087247905.76,125599165.49
1089.9,1321.4458361371187,203944142.76,Jool,1087247905.76,125599165.49
1090.9,1317.5480704711554,195309557.58,Jool,1087247905.76,125599165.49
1091.93,1314.192513396001,186796896.99,Jool,1087247905.76,125599165.49
1092.94,1311.5624875783985,178619456.26,Jool,1087247905.76,125599165.49
1093.94,1309.8413156850925,170512707.01,Jool,1087247905.76,125599165.49
1094.97,1309.2123203828255,162719451.6,Jool,1087247905.76,125599165.49
1095.98,1309.8588243383408,155473035.44,Jool,1087247905.76,125599165.49
1096.98,1311.964150218382,148591575.62,Jool,1087247905.76,125599165.49
1098.0,1315.7116206896922,142350402.42,Jool,1087247905.76,125599165.49
1099.03,1321.2845584190145,136987932.14,Jool,1087247905.76,125599165.49
1100.03,1328.8662860730929,132434208.38,Jool,1087247905.76,125599165.49
1101.04,1338.64012631867,128948035.55,Jool,1087247905.76,125599165.49
1102.06,1350.7892862334386,126687563.14,Jool,1087247905.76,125599165.49
1103.07,1365.403457069614,125673651.41,Jool,1087247905.76,125599165.49
1104.09,1382.3101955111472,125602732.34,Jool,1087247905.76,125599165.49
1105.11,1401.2914733440932,125602722.6,Jool,1087247905.76,125599165.49
1106.12,1422.1292623545066,125602712.87,Jool,1087247905.76,125599165.49
1107.15,1444.6055343284427,125602703.15,Jool,1087247905.76,125599165.49
1108.17,1468.5022610519554,125602693.45,Jool,1087247905.76,125599165.49
1109.19,1493.6014143111008,125602683.76,Jool,1087247905.77,125599165.49
1110.21,1519.6849658919327,125602674.08,Jool,1087247905.76,125599165.49
1111.23,1546.5348875805064,125602648.36,Jool,1087247905.76,125599165.49
1112.23,1573.9331511628825,125602558.92,Jool,1087247905.76,125599165.49
1113.25,1601.6617284251045,125602464.49,Jool,1087247905.76,125599165.49
1114.27,1629.502591153232,125602374.03,Jool,1087247905.76,125599165.49
1115.28,1657.2377111333212,125602342.37,Jool,1068362757.44,125599158.23
1116.3,1684.649060151426,125602333.41,Jool,907537544.99,125599073.97
1117.31,1711.5186099936013,125602324.34,Jool,782802757.6,125598964.22
1118.33,1737.6283324459023,125602315.36,Jool,685005194.87,125598854.9
1119.34,1762.7601992943837,125602306.65,Jool,607674530.64,125598744.7
1120.34,1786.6961823251004,125602297.85,Jool,542707113.73,125598609.53
1121.37,1809.2182533241116,125602289.13,Jool,488371005.28,125598460.31
1122.39,1830.1340453477562,125602280.5,Jool,442260188.79,125598302.71
1123.41,1849.3942963809777,125602271.95,Jool,402644058.37,125598120.98
1124.43,1866.9993331539638,125602263.5,Jool,368245828.81,125597912.28
1125.44,1882.9495308460546,125602255.29,Jool,338658049.95,125597685.58
1126.45,1897.2452646365914,125602247.0,Jool,311968211.49,125597419.39
1127.46,1909.8869097049142,125602238.96,Jool,288667383.83,125597112.62
1128.47,1920.8748412303642,125602230.85,Jool,267370689.48,125596748.46
1129.49,1930.209434392281,125602222.82,Jool,248201347.94,125596315.02
1130.51,1937.8910643700062,125602215.04,Jool,231183223.64,125595796.33
1131.52,1943.9201063428807,125602207.18,Jool,215392987.14,125595142.3
1132.52,1948.2969354902427,125602199.42,Jool,200983628.76,125594310.25
1133.55,1951.0219269914346,125602191.89,Jool,188032687.93,125593234.39
1134.55,1952.0954560257965,125602184.3,Jool,175880838.64,125591724.06
1135.56,1951.5178977726694,125602176.8,Jool,164676778.43,125589505.15
1136.59,1949.289627411393,125602169.39,Jool,154317153.7,125585915.45
1137.6,1945.4110201213089,125602162.21,Jool,144896054.93,125579311.24
1138.6,1939.882451081757,125602154.98,Jool,135968250.41,125561995.74
1139.63,1932.7042954720775,125602147.84,Jool,127775336.01,125421127.12
1140.64,1923.8769284716107,125602140.93,Jool,125667401.34,119895881.25
1141.65,1913.4056487445887,125602133.97,Jool,125629324.15,112645781.65
1142.67,1901.35439767858,125602127.11,Jool,125618986.38,105825894.97
1143.68,1887.8256297746805,125602120.47,Jool,125614245.27,99540619.55
1144.69,1872.9224726308296,125602113.79,Jool,125611436.6,93507415.42
1145.71,1856.7480538449674,125602107.21,Jool,125609608.21,87825727.61
1146.73,1839.4055010150323,125602100.73,Jool,125608322.03,82468102.2
1147.74,1820.9979417389643,125602094.35,Jool,125607367.12,77409805.54
1148.77,1801.628503614702,125602088.07,Jool,125606629.36,72628588.99
1149.79,1781.400314240186,125602081.89,Jool,125606041.61,68104415.82
1150.8,1760.4165012133506,125602075.8,Jool,125605799.9,66019813.67
1151.82,1738.7801921321438,125602069.75,Jool,125605581.59,63922388.8
1152.84,1716.5945145945009,125602063.73,Jool,125605378.67,61810900.44
1153.87,1693.9625961983613,125602057.75,Jool,125605191.32,59716860.56
1154.93,1670.9875645416648,125602051.46,Jool,125605012.48,57641531.11
1155.98,1647.77254722235,125602045.34,Jool,125604850.3,55623624.54
1157.04,1624.4206718383568,125602039.37,Jool,125604697.92,53661126.7
1158.1,1601.0350659876246,125602033.45,Jool,125604563.16,51823208.6
1159.11,1577.718857268093,125602027.81,Jool,125604438.07,50067844.86
1160.11,1554.5751732777007,125602022.09,Jool,125604318.22,48323294.93
1161.12,1531.7058561545682,125602016.53,Jool,125604208.86,46656555.28
1162.13,1509.1706116416165,125602010.91,Jool,125604102.03,44999571.28
1163.15,1486.978554221855,125602005.34,Jool,125604002.24,43384766.79
1164.16,1465.1358041996793,125601999.93,Jool,125603908.01,41841333.64
1165.16,1443.6484818794859,125601994.56,Jool,125603818.33,40336053.09
1166.17,1422.5227075656696,125601989.25,Jool,125603733.72,38867816.4
1167.17,1401.7646015626265,125601983.88,Jool,125603649.85,37407284.54
1168.18,1381.3802841747522,125601978.67,Jool,125603572.15,36010704.73
1169.19,1361.3758757064422,125601973.42,Jool,125603494.63,34621206.88
1170.21,1341.7574964620883,125601968.33,Jool,125603421.44,33292340.24
1171.21,1322.5312667460944,125601963.2,Jool,125603350.09,31970025.97
1172.23,1303.7033068628516,125601958.14,Jool,125603279.87,30680278.24
1173.24,1285.2797371167565,125601953.24,Jool,125603213.93,29446604.9
1174.25,1267.2666778122043,125601948.31,Jool,125603147.13,28218852.08
1175.27,1249.67024925359,125601943.46,Jool,125603082.52,27021211.13
1176.29,1232.4965717453103,125601938.7,Jool,125603018.22,25852930.39
1177.3,1215.7517655917604,125601934.1,Jool,125602955.75,24735361.19
1178.31,1199.4419510973357,125601929.51,Jool,125602893.09,23623121.61
1179.33,1183.5732485664328,125601925.01,Jool,125602829.11,22538181.93
1180.35,1168.151730047834,125601920.62,Jool,125602764.63,21479907.25
1181.37,1153.1732374011258,125601916.36,Jool,125602696.01,20447698.29
1182.39,1138.6107875826103,125601912.21,Jool,125602669.18,20069696.76
1183.41,1124.4343091895869,125601908.09,Jool,125602638.15,19813130.36
1184.43,1110.6137308193543,125601904.0,Jool,125602638.15,19813130.36
1185.45,1097.1189810692117,125601899.91,Jool,125602638.15,19813130.36
1186.46,1083.919988536459,125601895.88,Jool,125602638.15,19813130.36
1187.46,1070.986681818395,125601138.72,Jool,125602638.15,19813130.36
1188.49,1058.2889895123192,125572312.68,Jool,125602638.15,19813130.36
1189.51,1045.7968402155275,124915669.98,Jool,125602638.15,19813130.36
1190.53,1033.4801625253253,123130240.66,Jool,125602638.15,19813130.36
1191.53,1021.308885039009,120145394.01,Jool,125602638.15,19813130.36
1192.54,1009.2529363538779,116038108.4,Jool,125602638.15,19813130.36
1193.55,997.2822450672309,110583056.81,Jool,125602638.15,19813130.36
1194.56,985.3667397763674,103763326.8,Jool,125602638.15,19813130.36
1195.59,973.4763490785865,95637723.24,Jool,125602638.15,19813130.36
1196.59,961.5810015711879,85722992.09,Jool,125602638.15,19813130.36
1197.6,949.6506258514706,73953726.89,Jool,125602638.15,19813130.36
1198.63,937.6551505167337,60070462.76,Jool,125602638.15,19813130.36
1199.65,925.5645041642742,43914869.02,Jool,125602638.15,19813130.36
1200.66,913.4287212888745,34470366.57,Jool,125602638.15,19813130.36
1201.67,901.648452111472,34444131.6,Jool,125602638.15,19813130.36
1202.67,890.7202467268908,34442386.58,Jool,125602638.15,19813130.36
1203.68,881.1406575997611,34440675.79,Jool,125602638.15,19813130.36
1204.68,873.406237194714,34438930.79,Jool,125602638.15,19813130.36
1205.71,868.0135379763803,34437185.81,Jool,125602638.15,19813130.36
1206.72,865.4591124093911,34435440.83,Jool,125602638.15,19813130.36
1207.75,866.2395129583768,34433695.87,Jool,125602638.15,19813130.36
1208.77,870.85129208797,34431985.14,Jool,125602638.15,19813130.36
1209.77,879.7910022627995,34430240.2,Jool,125602638.15,19813130.36
1210.79,893.5551959474969,34428529.5,Jool,125602638.15,19813130.36
1211.79,912.6404256066927,34426784.58,Jool,125602638.15,19813130.36
1212.81,937.5432437050181,34425039.68,Jool,125602638.15,19813130.36
1213.83,968.7602027071036,34423294.8,Jool,125602638.15,19813130.36
1214.85,1006.7878550775804,34421549.92,Jool,125602638.15,19813130.36
1215.87,1052.122753281079,34419839.27,Jool,125602638.15,19813130.36
1216.88,1105.2614497822308,34418094.42,Jool,125602638.15,19813130.36
1217.89,1166.700497045666,34416349.58,Jool,125602638.15,19813130.36
1218.91,1236.9364475360317,34414604.76,Jool,125602638.15,19813130.36
1219.93,1316.3604667007464,34412894.15,Jool,125602638.15,19813130.36
1220.94,1404.4152077046808,34411183.56,Jool,125602638.15,19813130.36
