Time,Orbital_Velocity,Surface_Velocity,Altitude,Body,Apoapsis,Periapsis
824.98,17321706.28,0.0,2444826252.23,Jool,0,1087129928.22
826.0,17321706.9,0.0,2444824510.21,Jool,0,1087129928.54
827.01,17321707.53,0.0,2444822733.36,Jool,0,1087129928.83
828.02,17321708.15,0.0,2444820991.34,Jool,0,1087129929.13
829.04,17321708.78,0.0,2444819214.48,Jool,0,1087129929.49
830.05,17321709.41,0.0,2444817437.63,Jool,0,1087129929.75
831.06,17321710.03,0.0,2444815695.61,Jool,0,1087129929.88
832.1,17321710.68,0.0,2444813883.91,Jool,0,1087129930.06
833.11,17321711.3,0.0,2444812141.9,Jool,0,1087129930.19
834.13,17321711.94,0.0,2444810330.2,Jool,0,1087129930.37
835.18,17321712.6,0.0,2444808483.67,Jool,0,1087129930.4
836.21,17321713.23,0.0,2444806706.81,Jool,0,1087129930.41
837.23,17321713.87,0.0,2444804929.96,Jool,0,1087129930.29
838.25,17321714.5,0.0,2444803153.11,Jool,0,1087129930.23
839.31,17321715.14,0.0,2444801341.41,Jool,0,1087129930.22
840.35,17321715.79,0.0,2444799458.1,Jool,0,1087129930.21
841.39,17357202.82,0.0,2352886831.67,Jool,0,1087129930.21
842.43,17441745.25,0.0,2175332115.37,Jool,0,1087129930.21
843.47,17547473.05,0.0,1995780173.93,Jool,0,1087129930.21
844.53,17669377.97,0.0,1832073790.5,Jool,0,1087129930.21
845.54,17805343.37,0.0,1675849073.25,Jool,0,1087129930.21
846.55,17956419.55,0.0,1529488246.38,Jool,0,1087129930.21
847.61,18128159.43,0.0,1391296746.18,Jool,0,1087129930.21
848.67,18313569.31,0.0,1271984354.29,Jool,0,1087129930.21
849.71,18503595.09,0.0,1180493633.45,Jool,0,1087129930.21
850.75,18711791.35,0.0,1115919540.1,Jool,0,1087129930.21
851.81,18913389.57,0.0,1088709263.25,Jool,0,1087129930.21
852.87,18960464.49,0.0,1087226419.99,Jool,0,1087129930.21
853.91,18960466.67,0.0,1087226392.75,Jool,0,1087129930.21
854.95,18960468.91,0.0,1087226364.99,Jool,0,1087129930.21
856.01,18960471.1,0.0,1087226337.75,Jool,0,1087129930.21
857.05,18960473.33,0.0,1087226310.0,Jool,0,1087129930.21
858.08,18960477.48,0.0,1087226257.74,Jool,0,1087129930.21
859.09,18960495.78,0.0,1087226030.37,Jool,0,1087129930.21
860.1,18960517.25,0.0,1087225763.91,Jool,0,1087129930.21
861.12,18960538.73,0.0,1087225497.82,Jool,0,1087129930.21
862.14,18960560.0,0.0,1087225234.59,Jool,0,1087129930.21
863.16,18960569.06,0.0,1087225123.15,Jool,0,1087129930.21
864.17,18960565.85,0.0,1087225097.15,Jool,0,1087129907.57
865.21,18960546.31,0.0,1087225069.81,Jool,0,1087129728.73
866.25,18960526.98,0.0,1087225043.3,Jool,0,1087129494.82
867.31,18960507.5,0.0,1087225017.09,Jool,0,1087129323.08
868.35,18960487.85,0.0,1087224991.19,Jool,0,1087129211.52
869.39,18960468.05,0.0,1087224965.62,Jool,0,1087129042.26
870.44,18960447.69,0.0,1087224939.88,Jool,0,1087128798.43
871.46,18960428.33,0.0,1087224915.89,Jool,0,1087128564.27
872.47,18960408.42,0.0,1087224891.73,Jool,0,1087128369.79
873.5,18960388.34,0.0,1087224867.88,Jool,0,1087128197.56
874.52,18960368.1,0.0,1087224844.35,Jool,0,1087127983.32
875.56,18960347.28,0.0,1087224820.68,Jool,0,1087127701.2
876.58,18960326.28,0.0,1087224797.34,Jool,0,1087127388.18
877.64,18960304.7,0.0,1087224773.89,Jool,0,1087127081.66
878.7,18960283.32,0.0,1087224751.22,Jool,0,1087126804.8
879.74,18960261.76,0.0,1087224728.89,Jool,0,1087126523.48
880.78,18960239.59,0.0,1087224706.48,Jool,0,1087126190.07
881.84,18960217.21,0.0,1087224684.43,Jool,0,1087125803.24
882.86,18960195.49,0.0,1087224663.54,Jool,0,1087125390.25
883.89,18960173.57,0.0,1087224642.99,Jool,0,1087124977.08
884.9,18960151.45,0.0,1087224622.77,Jool,0,1087124571.16
885.93,18960129.12,0.0,1087224602.9,Jool,0,1087124136.5
886.98,18960106.15,0.0,1087224582.99,Jool,0,1087123642.85
888.03,18960082.52,0.0,1087224563.07,Jool,0,1087123080.14
889.04,18960082.2,0.0,1087224544.49,Jool,0,1087123022.4
890.05,18960084.4,0.0,1087224525.53,Jool,0,1087123022.4
891.06,18960086.57,0.0,1087224506.95,Jool,0,1087123022.4
892.08,18960086.84,0.0,1087224488.44,Jool,0,1087122988.03
893.08,18960077.1,0.0,1087224469.6,Jool,0,1087122695.96
894.1,18960067.32,0.0,1087224450.92,Jool,0,1087122363.74
895.12,18960057.49,0.0,1087224432.41,Jool,0,1087122092.43
896.14,18960047.8,0.0,1087224414.43,Jool,0,1087121848.58
897.14,18960037.87,0.0,1087224396.26,Jool,0,1087121535.26
898.16,18960027.9,0.0,1087224378.25,Jool,0,1087121178.49
899.18,18960018.07,0.0,1087224360.76,Jool,0,1087120871.82
900.18,18960007.99,0.0,1087224343.1,Jool,0,1087120561.08
901.21,18959997.86,0.0,1087224325.61,Jool,0,1087120190.52
902.22,18959987.89,0.0,1087224308.63,Jool,0,1087119798.25
903.22,18959977.86,0.0,1087224291.81,Jool,0,1087119426.11
904.22,18959967.58,0.0,1087224274.83,Jool,0,1087119046.31
905.24,18959957.25,0.0,1087224258.03,Jool,0,1087118621.52
906.26,18959947.07,0.0,1087224241.72,Jool,0,1087118172.63
907.27,18959936.84,0.0,1087224225.59,Jool,0,1087117725.65
908.27,18959926.35,0.0,1087224209.31,Jool,0,1087117263.03
909.29,18959915.81,0.0,1087224193.2,Jool,0,1087116762.0
910.31,18959905.22,0.0,1087224177.27,Jool,0,1087116225.46
911.33,18959894.57,0.0,1087224161.53,Jool,0,1087115676.48
912.34,18959884.07,0.0,1087224146.26,Jool,0,1087115121.88
913.35,18959873.31,0.0,1087224130.87,Jool,0,1087114517.47
914.37,18959862.49,0.0,1087224115.66,Jool,0,1087113873.5
915.38,18959851.62,0.0,1087224100.64,Jool,0,1087113204.12
916.41,18959840.68,0.0,1087224085.79,Jool,0,1087112505.55
917.42,18959829.91,0.0,1087224071.42,Jool,0,1087111776.54
918.43,18959818.86,0.0,1087224056.94,Jool,0,1087110985.84
919.45,18959812.72,0.0,1087224049.07,Jool,0,1087110534.49
920.45,18959812.72,0.0,1087224049.07,Jool,0,1087110534.49
921.46,18959811.9,0.0,1087224047.95,Jool,0,1087110469.06
922.48,18959800.75,0.0,1087224033.77,Jool,0,1087109611.33
923.49,18959789.55,0.0,1087224019.78,Jool,0,1087108700.16
924.51,18959778.51,0.0,1087224006.24,Jool,0,1087107746.56
925.52,18959767.18,0.0,1087223992.63,Jool,0,1087106713.55
926.53,18959755.79,0.0,1087223979.2,Jool,0,1087105617.05
927.56,18959744.35,0.0,1087223965.96,Jool,0,1087104445.31
928.57,18959733.06,0.0,1087223953.16,Jool,0,1087103213.6
929.58,18959721.49,0.0,1087223940.3,Jool,0,1087101868.8
930.59,18959710.08,0.0,1087223927.88,Jool,0,1087100456.16
931.6,18959698.6,0.0,1087223915.64,Jool,0,1087098935.84
932.6,18959686.84,0.0,1087223903.36,Jool,0,1087097260.33
933.62,18959675.01,0.0,1087223891.27,Jool,0,1087095447.62
934.64,18959663.11,0.0,1087223879.37,Jool,0,1087093480.88
935.66,18959651.14,0.0,1087223867.67,Jool,0,1087091337.36
936.7,18959638.87,0.0,1087223855.95,Jool,0,1087088945.16
937.72,18959627.01,0.0,1087223844.87,Jool,0,1087086422.38
938.72,18959614.84,0.0,1087223833.77,Jool,0,1087083590.65
939.74,18959602.6,0.0,1087223822.87,Jool,0,1087080455.84
940.75,18959590.53,0.0,1087223812.38,Jool,0,1087077040.91
941.76,18959578.15,0.0,1087223801.88,Jool,0,1087073150.52
942.78,18959565.69,0.0,1087223791.59,Jool,0,1087068773.4
943.8,18959553.17,0.0,1087223781.5,Jool,0,1087063814.08
944.81,18959540.57,0.0,1087223771.61,Jool,0,1087058152.32
945.84,18959527.89,0.0,1087223761.94,Jool,0,1087051631.47
946.86,18959515.39,0.0,1087223752.66,Jool,354353601017.18,1087044204.25
947.86,18959502.57,0.0,1087223743.39,Jool,21904848462.91,1087035300.47
948.87,18959489.67,0.0,1087223734.34,Jool,10890672295.45,1087024675.68
949.9,18959476.94,0.0,1087223725.68,Jool,7108370592.08,1087012066.86
950.9,18959463.89,0.0,1087223717.04,Jool,5139086516.19,1086996189.08
951.92,18959450.76,0.0,1087223708.63,Jool,3951313145.17,1086976063.74
952.93,18959437.54,0.0,1087223700.43,Jool,3157515566.09,1086949749.45
953.96,18959424.25,0.0,1087223692.44,Jool,2590074620.2,1086913913.62
954.98,18959410.87,0.0,1087223684.67,Jool,2164678896.62,1086862310.01
956.0,18959397.41,0.0,1087223677.12,Jool,1834298026.38,1086781713.88
957.02,18959383.87,0.0,1087223669.8,Jool,1570650798.71,1086638419.04
958.04,18959370.24,0.0,1087223662.69,Jool,1355794078.26,1086313766.8
959.06,18959356.53,0.0,1087223655.8,Jool,1178573532.36,1084899013.07
960.08,18959342.73,0.0,1087223649.14,Jool,1090106341.69,1022914198.32
961.09,18959329.11,0.0,1087223642.83,Jool,1088088662.25,899015025.18
962.1,18959315.14,0.0,1087223636.62,Jool,1087702374.99,788655272.49
963.11,18959301.08,0.0,1087223630.63,Jool,1087542144.41,692651109.86
964.13,18959287.2,0.0,1087223624.99,Jool,1087455991.97,610171994.43
965.14,18959272.96,0.0,1087223619.46,Jool,1087400538.53,536021058.02
966.16,18959258.62,0.0,1087223614.16,Jool,1087362582.93,470417670.69
967.17,18959244.19,0.0,1087223609.1,Jool,1087335037.31,412126761.45
968.19,18959229.67,0.0,1087223604.27,Jool,1087314189.26,360149562.14
969.22,18959215.05,0.0,1087223599.68,Jool,1087297908.19,313671173.75
970.23,18959200.34,0.0,1087223595.33,Jool,1087284886.06,272021461.69
971.26,18959185.52,0.0,1087223591.22,Jool,1087274273.58,234645411.56
972.27,18959170.61,0.0,1087223587.35,Jool,1087265494.24,201080651.51
973.29,18959155.89,0.0,1087223583.8,Jool,1087258276.02,171500243.4
974.3,18959140.77,0.0,1087223580.42,Jool,1087252043.37,144400394.09
975.32,18959129.69,0.0,1087223577.28,Jool,1087247914.93,125599165.58
976.34,18959132.03,0.0,1087223574.22,Jool,1087247914.93,125599165.6
977.35,18959134.32,0.0,1087223571.21,Jool,1087247914.93,125599165.62
978.36,18959136.93,0.0,1087223567.73,Jool,1087247914.93,125599165.62
979.38,18959243.52,0.0,1087223427.66,Jool,1087247914.93,125599165.62
980.39,18960006.78,0.0,1087222413.06,Jool,1087247914.93,125599165.62
981.41,18968032.14,0.0,1087210505.71,Jool,1087247914.93,125599165.62
982.43,18990805.99,0.0,1087164441.92,Jool,1087247914.93,125599165.62
983.46,19014306.81,0.0,1087098007.6,Jool,1087247914.93,125599165.62
984.47,19132284.09,0.0,1086479984.73,Jool,1087247914.93,125599165.62
985.5,19368844.52,0.0,1083864940.88,Jool,1087247914.93,125599165.62
986.5,19615500.29,0.0,1079272906.65,Jool,1087247914.93,125599165.62
987.52,19866147.27,0.0,1072724908.8,Jool,1087247914.93,125599165.62
988.53,20114658.8,0.0,1064386730.9,Jool,1087247914.93,125599165.62
989.54,20369892.78,0.0,1053898164.42,Jool,1087247914.93,125599165.62
990.56,20625841.54,0.0,1041372323.43,Jool,1087247914.93,125599165.62
991.58,20881484.79,0.0,1026767239.14,Jool,1087247914.93,125599165.62
992.6,21130876.89,0.0,1010381335.19,Jool,1087247914.93,125599165.62
993.6,21383077.38,0.0,991500106.03,Jool,1087247914.93,125599165.62
994.61,21632198.06,0.0,970359401.04,Jool,1087247914.93,125599165.62
995.63,21872637.26,0.0,947359486.67,Jool,1087247914.93,125599165.62
996.64,22113237.93,0.0,921484257.86,Jool,1087247914.93,125599165.62
997.66,22348413.38,0.0,893055793.95,Jool,1087247914.93,125599165.62
998.67,22577479.25,0.0,861938948.15,Jool,1087247914.93,125599165.62
999.7,22799806.16,0.0,827973731.14,Jool,1087247914.93,125599165.62
1000.71,23010680.5,0.0,791725739.41,Jool,1087247914.93,125599165.62
1001.72,23218036.59,0.0,751520437.74,Jool,1087247914.93,125599165.62
1002.73,23417143.79,0.0,707776159.1,Jool,1087247914.93,125599165.62
1003.75,23607642.71,0.0,660154571.65,Jool,1087247914.93,125599165.62
1004.77,23785796.07,0.0,609298670.28,Jool,1087247914.93,125599165.62
1005.77,23958592.5,0.0,552658047.83,Jool,1087247914.93,125599165.62
1006.8,24122408.71,0.0,490545647.49,Jool,1087247914.93,125599165.62
1007.81,24277519.86,0.0,422139616.6,Jool,1087247914.93,125599165.62
1008.83,24424592.43,0.0,346514829.52,Jool,1087247914.93,125599165.62
1009.85,24560763.39,0.0,265841968.82,Jool,1087247914.93,125599165.62
1010.88,24598733.48,0.0,241705288.81,Jool,1087247914.93,125599165.62
1011.9,24598734.84,0.0,241704412.49,Jool,1087247914.93,125599165.62
1012.91,24598736.18,0.0,241703553.34,Jool,1087247914.92,125599165.62
1013.92,24598737.52,0.0,241702694.2,Jool,1087247914.92,125599165.62
1014.93,24598738.88,0.0,241701817.88,Jool,1087247914.91,125599165.62
1015.96,24598740.25,0.0,241700941.55,Jool,1087247914.91,125599165.62
1016.97,24598741.59,0.0,241700082.41,Jool,1087247914.92,125599165.62
1017.98,24598742.95,0.0,241699206.08,Jool,1087247914.91,125599165.61
1018.99,24598744.29,0.0,241698346.94,Jool,1087247914.91,125599165.61
1020.0,24598745.65,0.0,241697470.61,Jool,1087247914.91,125599165.61
1021.01,24598746.99,0.0,241696611.47,Jool,1087247914.91,125599165.61
1022.02,24598748.33,0.0,241695752.32,Jool,1087247914.91,125599165.61
1023.03,24598749.69,0.0,241694876.0,Jool,1087247914.91,125599165.61
1024.04,24598751.06,0.0,241693999.67,Jool,1087247914.9,125599165.61
1025.05,24598752.42,0.0,241693123.34,Jool,1087247914.9,125599165.61
1026.07,24598753.76,0.0,241692264.2,Jool,1087247914.9,125599165.61
1027.07,24598755.12,0.0,241691387.87,Jool,1087247914.9,125599165.61
1028.1,24598756.49,0.0,241690511.54,Jool,1087247914.9,125599165.61
1029.11,24598757.85,0.0,241689635.21,Jool,1087247914.9,125599165.61
1030.14,24598759.22,0.0,241688758.88,Jool,1087247914.9,125599165.61
1031.15,24598760.55,0.0,241687899.73,Jool,1087247914.9,125599165.61
1032.16,24598761.92,0.0,241687023.4,Jool,1087247914.9,125599165.61
1033.18,24598763.28,0.0,241686147.07,Jool,1087247914.9,125599165.61
1034.2,24598764.65,0.0,241685270.74,Jool,1087247914.72,125599165.61
1035.22,24598766.01,0.0,241684394.41,Jool,1087247913.4,125599165.57
1036.23,24598767.35,0.0,241683535.27,Jool,1087247911.58,125599165.51
1037.24,24598768.71,0.0,241682658.93,Jool,1087247911.77,125599165.53
1038.26,24598770.08,0.0,241681782.6,Jool,1087247912.37,125599165.51
1039.28,24598771.44,0.0,241680906.27,Jool,1087247910.9,125599165.46
1040.29,24598772.78,0.0,241680047.12,Jool,1087247909.97,125599165.54
1041.3,24598774.12,0.0,241679187.97,Jool,1087247909.36,125599165.59
1042.3,24598775.48,0.0,241678311.64,Jool,1087247908.2,125599165.53
1043.32,24598776.85,0.0,241677435.31,Jool,1087247906.31,125599165.5
1044.33,24598778.19,0.0,241676576.16,Jool,1087247905.43,125599165.48
1045.34,24598779.55,0.0,241675699.83,Jool,1087247905.57,125599165.48
1046.35,24598780.91,0.0,241674823.5,Jool,1087247905.69,125599165.48
1047.38,24598782.28,0.0,241673947.16,Jool,1087247905.73,125599165.48
1048.4,24598783.64,0.0,241673070.83,Jool,1087247905.79,125599165.48
1049.41,24598785.01,0.0,241672194.49,Jool,1087247905.79,125599165.49
1050.44,24598786.37,0.0,241671318.16,Jool,1087247905.86,125599165.49
1051.45,24598787.71,0.0,241670459.01,Jool,1087247905.91,125599165.49
1052.46,24598789.07,0.0,241669582.67,Jool,1087247905.89,125599165.49
1053.48,24598790.44,0.0,241668706.34,Jool,1087247905.89,125599165.49
1054.5,24598791.8,0.0,241667830.0,Jool,1087247905.78,125599165.48
1055.51,24598793.14,0.0,241666970.85,Jool,1087247905.75,125599165.48
1056.52,24598794.48,0.0,241666111.7,Jool,1087247905.72,125599165.48
1057.52,24598795.82,0.0,241665252.55,Jool,1087247905.7,125599165.48
1058.52,24598797.18,0.0,241664376.21,Jool,1087247905.69,125599165.48
1059.54,24598798.54,0.0,241663499.87,Jool,1087247905.72,125599165.48
1060.56,24598799.88,0.0,241662640.72,Jool,1087247905.75,125599165.49
1061.57,24598801.25,0.0,241661764.38,Jool,1087247905.76,125599165.49
1062.58,24598802.58,0.0,241660905.23,Jool,1087247905.8,125599165.49
1063.58,24598803.95,0.0,241660028.89,Jool,1087247905.79,125599165.49
1064.6,24598805.29,0.0,241659169.74,Jool,1087247905.79,125599165.49
1065.6,24598806.62,0.0,241658310.58,Jool,1087247905.79,125599165.49
1066.6,24598807.99,0.0,241657434.25,Jool,1087247905.79,125599165.49
1067.62,24598809.35,0.0,241656557.91,Jool,1087247905.81,125599165.49
1068.63,24598810.69,0.0,241655698.75,Jool,1087247905.83,125599165.49
1069.64,24598812.06,0.0,241654822.41,Jool,1087247905.81,125599165.49
1070.66,24598813.42,0.0,241653946.08,Jool,1087247905.79,125599165.49
1071.68,24598813.7,0.0,241653757.06,Jool,1087247905.78,125599165.49
1072.69,24598813.7,0.0,241653757.06,Jool,1087247905.78,125599165.49
1073.69,24598813.7,0.0,241653757.06,Jool,1087247905.78,125599165.49
1074.69,24598814.84,0.0,241653035.37,Jool,1087247905.77,125599165.49
1075.71,24598816.2,0.0,241652159.03,Jool,1087247905.77,125599165.49
1076.72,24598817.57,0.0,241651282.69,Jool,1087247905.77,125599165.49
1077.75,24598818.93,0.0,241650406.35,Jool,1087247905.76,125599165.49
1078.76,24598820.27,0.0,241649547.19,Jool,1087247905.76,125599165.49
1079.77,24598821.63,0.0,241648670.85,Jool,1087247905.77,125599165.49
1080.78,24598822.97,0.0,241647811.7,Jool,1087247905.76,125599165.49
1081.78,24598824.34,0.0,241646935.35,Jool,1087247905.76,125599165.49
1082.8,24598825.7,0.0,241646059.01,Jool,1087247905.76,125599165.49
1083.83,24598827.06,0.0,241645182.67,Jool,1087247905.76,125599165.49
1084.84,24598828.4,0.0,241644323.51,Jool,1087247905.76,125599165.49
1085.85,24603661.29,0.0,238537071.11,Jool,1087247905.76,125599165.49
1086.86,24616853.36,0.0,230027479.96,Jool,1087247905.76,125599165.49
1087.87,24630419.84,0.0,221247568.75,Jool,1087247905.76,125599165.49
1088.89,24643944.08,0.0,212487324.09,Jool,1087247905.76,125599165.49
1089.9,24657161.21,0.0,203944142.76,Jool,1087247905.76,125599165.49
1090.9,24670597.55,0.0,195309557.58,Jool,1087247905.76,125599165.49
1091.93,24683983.97,0.0,186796896.99,Jool,1087247905.76,125599165.49
1092.94,24697052.68,0.0,178619456.26,Jool,1087247905.76,125599165.49
1093.94,24710316.13,0.0,170512707.01,Jool,1087247905.76,125599165.49
1094.97,24723497.48,0.0,162719451.6,Jool,1087247905.76,125599165.49
1095.98,24736320.93,0.0,155473035.44,Jool,1087247905.76,125599165.49
1096.98,24749272.68,0.0,148591575.62,Jool,1087247905.76,125599165.49
1098.0,24762060.33,0.0,142350402.42,Jool,1087247905.76,125599165.49
1099.03,24774396.39,0.0,136987932.14,Jool,1087247905.76,125599165.49
1100.03,24786724.26,0.0,132434208.38,Jool,1087247905.76,125599165.49
1101.04,24798738.16,0.0,128948035.55,Jool,1087247905.76,125599165.49
1102.06,24810154.43,0.0,126687563.14,Jool,1087247905.76,125599165.49
1103.07,24820795.47,0.0,125673651.41,Jool,1087247905.76,125599165.49
1104.09,24823656.12,0.0,125602732.34,Jool,1087247905.76,125599165.49
1105.11,24823657.21,0.0,125602722.6,Jool,1087247905.76,125599165.49
1106.12,24823658.3,0.0,125602712.87,Jool,1087247905.76,125599165.49
1107.15,24823659.39,0.0,125602703.15,Jool,1087247905.76,125599165.49
1108.17,24823660.48,0.0,125602693.45,Jool,1087247905.76,125599165.49
1109.19,24823661.57,0.0,125602683.76,Jool,1087247905.77,125599165.49
1110.21,24823662.66,0.0,125602674.08,Jool,1087247905.76,125599165.49
1111.23,24823665.54,0.0,125602648.36,Jool,1087247905.76,125599165.49
1112.23,24823675.71,0.0,125602558.92,Jool,1087247905.76,125599165.49
1113.25,24823686.6,0.0,125602464.49,Jool,1087247905.76,125599165.49
1114.27,24823697.17,0.0,125602374.03,Jool,1087247905.76,125599165.49
1115.28,24823702.39,0.0,125602342.37,Jool,1068362757.44,125599158.23
1116.3,24823718.17,0.0,125602333.41,Jool,907537544.99,125599073.97
1117.31,24823734.35,0.0,125602324.34,Jool,782802757.6,125598964.22
1118.33,24823750.61,0.0,125602315.36,Jool,685005194.87,125598854.9
1119.34,24823766.66,0.0,125602306.65,Jool,607674530.64,125598744.7
1120.34,24823783.1,0.0,125602297.85,Jool,542707113.73,125598609.53
1121.37,24823799.64,0.0,125602289.13,Jool,488371005.28,125598460.31
1122.39,24823816.27,0.0,125602280.5,Jool,442260188.79,125598302.71
1123.41,24823833.0,0.0,125602271.95,Jool,402644058.37,125598120.98
1124.43,24823849.82,0.0,125602263.5,Jool,368245828.81,125597912.28
1125.44,24823866.41,0.0,125602255.29,Jool,338658049.95,125597685.58
1126.45,24823883.43,0.0,125602247.0,Jool,311968211.49,125597419.39
1127.46,24823900.21,0.0,125602238.96,Jool,288667383.83,125597112.62
1128.47,24823917.42,0.0,125602230.85,Jool,267370689.48,125596748.46
1129.49,24823934.74,0.0,125602222.82,Jool,248201347.94,125596315.02
1130.51,24823951.82,0.0,125602215.04,Jool,231183223.64,125595796.33
1131.52,24823969.34,0.0,125602207.18,Jool,215392987.14,125595142.3
1132.52,24823986.97,0.0,125602199.42,Jool,200983628.76,125594310.25
1133.55,24824004.36,0.0,125602191.89,Jool,188032687.93,125593234.39
1134.55,24824022.2,0.0,125602184.3,Jool,175880838.64,125591724.06
1135.56,24824040.16,0.0,125602176.8,Jool,164676778.43,125589505.15
1136.59,24824058.23,0.0,125602169.39,Jool,154317153.7,125585915.45
1137.6,24824076.05,0.0,125602162.21,Jool,144896054.93,125579311.24
1138.6,24824094.35,0.0,125602154.98,Jool,135968250.41,125561995.74
1139.63,24824112.76,0.0,125602147.84,Jool,127775336.01,125421127.12
1140.64,24824130.92,0.0,125602140.93,Jool,125667401.34,119895881.25
1141.65,24824149.57,0.0,125602133.97,Jool,125629324.15,112645781.65
1142.67,24824168.35,0.0,125602127.11,Jool,125618986.38,105825894.97
1143.68,24824186.87,0.0,125602120.47,Jool,125614245.27,99540619.55
1144.69,24824205.89,0.0,125602113.79,Jool,125611436.6,93507415.42
1145.71,24824225.04,0.0,125602107.21,Jool,125609608.21,87825727.61
1146.73,24824244.32,0.0,125602100.73,Jool,125608322.03,82468102.2
1147.74,24824263.73,0.0,125602094.35,Jool,125607367.12,77409805.54
1148.77,24824283.27,0.0,125602088.07,Jool,125606629.36,72628588.99
1149.79,24824302.95,0.0,125602081.89,Jool,125606041.61,68104415.82
1150.8,24824312.94,0.0,125602075.8,Jool,125605799.9,66019813.67
1151.82,24824323.25,0.0,125602069.75,Jool,125605581.59,63922388.8
1152.84,24824333.92,0.0,125602063.73,Jool,125605378.67,61810900.44
1153.87,24824344.62,0.0,125602057.75,Jool,125605191.32,59716860.56
1154.93,24824355.77,0.0,125602051.46,Jool,125605012.48,57641531.11
1155.98,24824366.96,0.0,125602045.34,Jool,125604850.3,55623624.54
1157.04,24824378.19,0.0,125602039.37,Jool,125604697.92,53661126.7
1158.1,24824389.24,0.0,125602033.45,Jool,125604563.16,51823208.6
1159.11,24824399.9,0.0,125602027.81,Jool,125604438.07,50067844.86
1160.11,24824410.81,0.0,125602022.09,Jool,125604318.22,48323294.93
1161.12,24824421.54,0.0,125602016.53,Jool,125604208.86,46656555.28
1162.13,24824432.51,0.0,125602010.91,Jool,125604102.03,44999571.28
1163.15,24824443.53,0.0,125602005.34,Jool,125604002.24,43384766.79
1164.16,24824454.36,0.0,125601999.93,Jool,125603908.01,41841333.64
1165.16,24824465.23,0.0,125601994.56,Jool,125603818.33,40336053.09
1166.17,24824476.13,0.0,125601989.25,Jool,125603733.72,38867816.4
1167.17,24824487.28,0.0,125601983.88,Jool,125603649.85,37407284.54
1168.18,24824498.26,0.0,125601978.67,Jool,125603572.15,36010704.73
1169.19,24824509.49,0.0,125601973.42,Jool,125603494.63,34621206.88
1170.21,24824520.54,0.0,125601968.33,Jool,125603421.44,33292340.24
1171.21,24824531.84,0.0,125601963.2,Jool,125603350.09,31970025.97
1172.23,24824543.19,0.0,125601958.14,Jool,125603279.87,30680278.24
1173.24,24824554.35,0.0,125601953.24,Jool,125603213.93,29446604.9
1174.25,24824565.77,0.0,125601948.31,Jool,125603147.13,28218852.08
1175.27,24824577.24,0.0,125601943.46,Jool,125603082.52,27021211.13
1176.29,24824588.74,0.0,125601938.7,Jool,125603018.22,25852930.39
1177.3,24824600.06,0.0,125601934.1,Jool,125602955.75,24735361.19
1178.31,24824611.65,0.0,125601929.51,Jool,125602893.09,23623121.61
1179.33,24824623.29,0.0,125601925.01,Jool,125602829.11,22538181.93
1180.35,24824634.97,0.0,125601920.62,Jool,125602764.63,21479907.25
1181.37,24824646.7,0.0,125601916.36,Jool,125602696.01,20447698.29
1182.39,24824651.64,0.0,125601912.21,Jool,125602669.18,20069696.76
1183.41,24824655.32,0.0,125601908.09,Jool,125602638.15,19813130.36
1184.43,24824656.21,0.0,125601904.0,Jool,125602638.15,19813130.36
1185.45,24824657.1,0.0,125601899.91,Jool,125602638.15,19813130.36
1186.46,24824657.97,0.0,125601895.88,Jool,125602638.15,19813130.36
1187.46,24824792.69,0.0,125601138.72,Jool,125602638.15,19813130.36
1188.49,24826373.44,0.0,125572312.68,Jool,125602638.15,19813130.36
1189.51,24833775.22,0.0,124915669.98,Jool,125602638.15,19813130.36
1190.53,24841669.01,0.0,123130240.66,Jool,125602638.15,19813130.36
1191.53,24849163.92,0.0,120145394.01,Jool,125602638.15,19813130.36
1192.54,24855929.76,0.0,116038108.4,Jool,125602638.15,19813130.36
1193.55,24862188.55,0.0,110583056.81,Jool,125602638.15,19813130.36
1194.56,24867733.52,0.0,103763326.8,Jool,125602638.15,19813130.36
1195.59,24872391.29,0.0,95637723.24,Jool,125602638.15,19813130.36
1196.59,24876226.89,0.0,85722992.09,Jool,125602638.15,19813130.36
1197.6,24878962.81,0.0,73953726.89,Jool,125602638.15,19813130.36
1198.63,24880343.09,0.0,60070462.76,Jool,125602638.15,19813130.36
1199.65,24880033.3,0.0,43914869.02,Jool,125602638.15,19813130.36
1200.66,24879106.93,0.0,34470366.57,Jool,125602638.15,19813130.36
1201.67,24879103.78,0.0,34444131.6,Jool,125602638.15,19813130.36
1202.67,24879103.57,0.0,34442386.58,Jool,125602638.15,19813130.36
1203.68,24879103.36,0.0,34440675.79,Jool,125602638.15,19813130.36
1204.68,24879103.15,0.0,34438930.79,Jool,125602638.15,19813130.36
1205.71,24879102.94,0.0,34437185.81,Jool,125602638.15,19813130.36
1206.72,24879102.73,0.0,34435440.83,Jool,125602638.15,19813130.36
1207.75,24879102.52,0.0,34433695.87,Jool,125602638.15,19813130.36
1208.77,24879102.31,0.0,34431985.14,Jool,125602638.15,19813130.36
1209.77,24879102.1,0.0,34430240.2,Jool,125602638.15,19813130.36
1210.79,24879101.89,0.0,34428529.5,Jool,125602638.15,19813130.36
1211.79,24879101.68,0.0,34426784.58,Jool,125602638.15,19813130.36
1212.81,24879101.47,0.0,34425039.68,Jool,125602638.15,19813130.36
